time (sec),ref_Roll (deg),ref_Pitch (deg),ref_Yaw (deg)
2.00320000000000000E+02,0.00000000000000000E+00,1.51260857914537000E+00,0.00000000000000000E+00
2.00330000000000000E+02,0.00000000000000000E+00,1.60714661534195000E+00,0.00000000000000000E+00
2.00340000000000000E+02,0.00000000000000000E+00,1.70454944051419000E+00,0.00000000000000000E+00
2.00350000000000000E+02,0.00000000000000000E+00,1.80481705466209000E+00,0.00000000000000000E+00
2.00360000000000000E+02,0.00000000000000000E+00,1.90794945778564000E+00,0.00000000000000000E+00
2.00370000000000000E+02,0.00000000000000000E+00,2.01394664988484000E+00,0.00000000000000000E+00
2.00380000000000000E+02,0.00000000000000000E+00,2.12280863095970000E+00,0.00000000000000000E+00
2.00390000000000000E+02,0.00000000000000000E+00,2.23453540101021000E+00,0.00000000000000000E+00
2.00400000000000000E+02,0.00000000000000000E+00,2.34912696003637000E+00,0.00000000000000000E+00
2.00410000000000000E+02,0.00000000000000000E+00,2.46658330803819000E+00,0.00000000000000000E+00
2.00420000000000000E+02,0.00000000000000000E+00,2.58690444501566000E+00,0.00000000000000000E+00
2.00430000000000000E+02,0.00000000000000000E+00,2.71009037096879000E+00,0.00000000000000000E+00
2.00440000000000000E+02,0.00000000000000000E+00,2.83614108589757000E+00,0.00000000000000000E+00
2.00450000000000000E+02,0.00000000000000000E+00,2.96505658980201000E+00,0.00000000000000000E+00
2.00460000000000000E+02,0.00000000000000000E+00,3.09683688268210000E+00,0.00000000000000000E+00
2.00470000000000000E+02,0.00000000000000000E+00,3.23148196453784000E+00,0.00000000000000000E+00
2.00480000000000000E+02,0.00000000000000000E+00,3.36899183536924000E+00,0.00000000000000000E+00
2.00490000000000000E+02,0.00000000000000000E+00,3.50936649517629000E+00,0.00000000000000000E+00
2.00500000000000000E+02,0.00000000000000000E+00,3.65260594395899000E+00,0.00000000000000000E+00
2.00510000000000000E+02,0.00000000000000000E+00,3.79871018171735000E+00,0.00000000000000000E+00
2.00520000000000000E+02,0.00000000000000000E+00,3.94767920845137000E+00,0.00000000000000000E+00
2.00530000000000000E+02,0.00000000000000000E+00,4.09951302416104000E+00,0.00000000000000000E+00
2.00540000000000000E+02,0.00000000000000000E+00,4.25421162884636000E+00,0.00000000000000000E+00
2.00550000000000000E+02,0.00000000000000000E+00,4.41177502250734000E+00,0.00000000000000000E+00
2.00560000000000000E+02,0.00000000000000000E+00,4.57220320514397000E+00,0.00000000000000000E+00
2.00570000000000000E+02,0.00000000000000000E+00,4.73549617675625000E+00,0.00000000000000000E+00
2.00580000000000000E+02,0.00000000000000000E+00,4.90165393734419000E+00,0.00000000000000000E+00
2.00590000000000000E+02,0.00000000000000000E+00,5.07067648690778000E+00,0.00000000000000000E+00
2.00600000000000000E+02,0.00000000000000000E+00,5.24256382544703000E+00,0.00000000000000000E+00
2.00610000000000000E+02,0.00000000000000000E+00,5.41714114821963000E+00,0.00000000000000000E+00
2.00620000000000000E+02,0.00000000000000000E+00,5.59405216814086000E+00,0.00000000000000000E+00
2.00630000000000000E+02,0.00000000000000000E+00,5.77297505998589000E+00,0.00000000000000000E+00
2.00640000000000000E+02,0.00000000000000000E+00,5.95361917511643000E+00,0.00000000000000000E+00
2.00650000000000000E+02,0.00000000000000000E+00,6.13572206914636000E+00,0.00000000000000000E+00
2.00660000000000000E+02,0.00000000000000000E+00,6.31904681273872000E+00,0.00000000000000000E+00
2.00670000000000000E+02,0.00000000000000000E+00,6.50337955856548000E+00,0.00000000000000000E+00
2.00680000000000000E+02,0.00000000000000000E+00,6.68852734003028000E+00,0.00000000000000000E+00
2.00690000000000000E+02,0.00000000000000000E+00,6.87431607967858000E+00,0.00000000000000000E+00
2.00700000000000000E+02,0.00000000000000000E+00,7.06058878732221000E+00,0.00000000000000000E+00
2.00710000000000000E+02,0.00000000000000000E+00,7.24720392980782000E+00,0.00000000000000000E+00
2.00720000000000000E+02,0.00000000000000000E+00,7.43403395607996000E+00,0.00000000000000000E+00
2.00730000000000000E+02,0.00000000000000000E+00,7.62096396274685000E+00,0.00000000000000000E+00
2.00740000000000000E+02,0.00000000000000000E+00,7.80789048676568000E+00,0.00000000000000000E+00
2.00750000000000000E+02,0.00000000000000000E+00,7.99472041313924000E+00,0.00000000000000000E+00
2.00760000000000000E+02,0.00000000000000000E+00,8.18136998666888000E+00,0.00000000000000000E+00
2.00770000000000000E+02,0.00000000000000000E+00,8.36776391785222000E+00,0.00000000000000000E+00
2.00780000000000000E+02,0.00000000000000000E+00,8.55383457395829000E+00,0.00000000000000000E+00
2.00790000000000000E+02,0.00000000000000000E+00,8.73952124716678000E+00,0.00000000000000000E+00
2.00800000000000000E+02,0.00000000000000000E+00,8.92476949243084000E+00,0.00000000000000000E+00
2.00810000000000000E+02,0.00000000000000000E+00,9.10953052842228000E+00,0.00000000000000000E+00
2.00820000000000000E+02,0.00000000000000000E+00,9.29376069555036000E+00,0.00000000000000000E+00
2.00830000000000000E+02,0.00000000000000000E+00,9.47742096561786000E+00,0.00000000000000000E+00
2.00840000000000000E+02,0.00000000000000000E+00,9.66047649819580000E+00,0.00000000000000000E+00
2.00850000000000000E+02,0.00000000000000000E+00,9.84289623926685000E+00,0.00000000000000000E+00
2.00860000000000000E+02,0.00000000000000000E+00,1.00246525581111000E+01,0.00000000000000000E+00
2.00870000000000000E+02,0.00000000000000000E+00,1.02057209187919000E+01,0.00000000000000000E+00
2.00880000000000000E+02,0.00000000000000000E+00,1.03860795829453000E+01,0.00000000000000000E+00
2.00890000000000000E+02,0.00000000000000000E+00,1.05657093408918000E+01,0.00000000000000000E+00
2.00900000000000000E+02,0.00000000000000000E+00,1.07445932683733000E+01,0.00000000000000000E+00
2.00910000000000000E+02,0.00000000000000000E+00,1.09227165064724000E+01,0.00000000000000000E+00
2.00920000000000000E+02,0.00000000000000000E+00,1.11000660625083000E+01,0.00000000000000000E+00
2.00930000000000000E+02,0.00000000000000000E+00,1.12766306299094000E+01,0.00000000000000000E+00
2.00940000000000000E+02,0.00000000000000000E+00,1.14524004252555000E+01,0.00000000000000000E+00
2.00950000000000000E+02,0.00000000000000000E+00,1.16273670408543000E+01,0.00000000000000000E+00
2.00960000000000000E+02,0.00000000000000000E+00,1.18015233113728000E+01,0.00000000000000000E+00
2.00970000000000000E+02,0.00000000000000000E+00,1.19748631931838000E+01,0.00000000000000000E+00
2.00980000000000000E+02,0.00000000000000000E+00,1.21473816552170000E+01,0.00000000000000000E+00
2.00990000000000000E+02,0.00000000000000000E+00,1.23190745802194000E+01,0.00000000000000000E+00
2.01000000000000000E+02,0.00000000000000000E+00,1.24899386754314000E+01,0.00000000000000000E+00
2.01010000000000000E+02,0.00000000000000000E+00,1.26599713917845000E+01,0.00000000000000000E+00
2.01020000000000000E+02,0.00000000000000000E+00,1.28291708508064000E+01,0.00000000000000000E+00
2.01030000000000000E+02,0.00000000000000000E+00,1.29975357785006000E+01,0.00000000000000000E+00
2.01040000000000000E+02,0.00000000000000000E+00,1.31650654455363000E+01,0.00000000000000000E+00
2.01050000000000000E+02,0.00000000000000000E+00,1.33317596131455000E+01,0.00000000000000000E+00
2.01060000000000000E+02,0.00000000000000000E+00,1.34976184841873000E+01,0.00000000000000000E+00
2.01070000000000000E+02,0.00000000000000000E+00,1.36626426588828000E+01,0.00000000000000000E+00
2.01080000000000000E+02,0.00000000000000000E+00,1.38268330947793000E+01,0.00000000000000000E+00
2.01090000000000000E+02,0.00000000000000000E+00,1.39901910705388000E+01,0.00000000000000000E+00
2.01100000000000000E+02,0.00000000000000000E+00,1.41527181531871000E+01,0.00000000000000000E+00
2.01110000000000000E+02,0.00000000000000000E+00,1.43144161684939000E+01,0.00000000000000000E+00
2.01120000000000000E+02,0.00000000000000000E+00,1.44752871741858000E+01,0.00000000000000000E+00
2.01130000000000000E+02,0.00000000000000000E+00,1.46353334357214000E+01,0.00000000000000000E+00
2.01140000000000000E+02,0.00000000000000000E+00,1.47945574043856000E+01,0.00000000000000000E+00
2.01150000000000000E+02,0.00000000000000000E+00,1.49529616974812000E+01,0.00000000000000000E+00
2.01160000000000000E+02,0.00000000000000000E+00,1.51105490804185000E+01,0.00000000000000000E+00
2.01170000000000000E+02,0.00000000000000000E+00,1.52673224505219000E+01,0.00000000000000000E+00
2.01180000000000000E+02,0.00000000000000000E+00,1.54232848223896000E+01,0.00000000000000000E+00
2.01190000000000000E+02,0.00000000000000000E+00,1.55784393146594000E+01,0.00000000000000000E+00
2.01200000000000000E+02,0.00000000000000000E+00,1.57327891380449000E+01,0.00000000000000000E+00
2.01210000000000000E+02,0.00000000000000000E+00,1.58863375845228000E+01,0.00000000000000000E+00
2.01220000000000000E+02,0.00000000000000000E+00,1.60390880175607000E+01,0.00000000000000000E+00
2.01230000000000000E+02,0.00000000000000000E+00,1.61910438632859000E+01,0.00000000000000000E+00
2.01240000000000000E+02,0.00000000000000000E+00,1.63422086025071000E+01,0.00000000000000000E+00
2.01250000000000000E+02,0.00000000000000000E+00,1.64925857635048000E+01,0.00000000000000000E+00
2.01260000000000000E+02,0.00000000000000000E+00,1.66421789155210000E+01,0.00000000000000000E+00
2.01270000000000000E+02,0.00000000000000000E+00,1.67909916628779000E+01,0.00000000000000000E+00
2.01280000000000000E+02,0.00000000000000000E+00,1.69390276396676000E+01,0.00000000000000000E+00
2.01290000000000000E+02,0.00000000000000000E+00,1.70862905049585000E+01,0.00000000000000000E+00
2.01300000000000000E+02,0.00000000000000000E+00,1.72327839384678000E+01,0.00000000000000000E+00
2.01310000000000000E+02,0.00000000000000000E+00,1.73785116366570000E+01,0.00000000000000000E+00
2.01320000000000000E+02,0.00000000000000000E+00,1.75234773092089000E+01,0.00000000000000000E+00
2.01330000000000000E+02,0.00000000000000000E+00,1.76676846758511000E+01,0.00000000000000000E+00
2.01340000000000000E+02,0.00000000000000000E+00,1.78111374634911000E+01,0.00000000000000000E+00
2.01350000000000000E+02,0.00000000000000000E+00,1.79538394036353000E+01,0.00000000000000000E+00
2.01360000000000000E+02,0.00000000000000000E+00,1.80957942300633000E+01,0.00000000000000000E+00
2.01370000000000000E+02,0.00000000000000000E+00,1.82370056767335000E+01,0.00000000000000000E+00
2.01380000000000000E+02,0.00000000000000000E+00,1.83774774758983000E+01,0.00000000000000000E+00
2.01390000000000000E+02,0.00000000000000000E+00,1.85172133564086000E+01,0.00000000000000000E+00
2.01400000000000000E+02,0.00000000000000000E+00,1.86562170421898000E+01,0.00000000000000000E+00
2.01410000000000000E+02,0.00000000000000000E+00,1.87944922508717000E+01,0.00000000000000000E+00
2.01420000000000000E+02,0.00000000000000000E+00,1.89320426925600000E+01,0.00000000000000000E+00
2.01430000000000000E+02,0.00000000000000000E+00,1.90688720687331000E+01,0.00000000000000000E+00
2.01440000000000000E+02,0.00000000000000000E+00,1.92049840712546000E+01,0.00000000000000000E+00
2.01450000000000000E+02,0.00000000000000000E+00,1.93403823814884000E+01,0.00000000000000000E+00
2.01460000000000000E+02,0.00000000000000000E+00,1.94750706695079000E+01,0.00000000000000000E+00
2.01470000000000000E+02,0.00000000000000000E+00,1.96090525933908000E+01,0.00000000000000000E+00
2.01480000000000000E+02,0.00000000000000000E+00,1.97423317985887000E+01,0.00000000000000000E+00
2.01490000000000000E+02,0.00000000000000000E+00,1.98749119173676000E+01,0.00000000000000000E+00
2.01500000000000000E+02,0.00000000000000000E+00,2.00067965683098000E+01,0.00000000000000000E+00
2.01510000000000000E+02,0.00000000000000000E+00,2.01379893558737000E+01,0.00000000000000000E+00
2.01520000000000000E+02,0.00000000000000000E+00,2.02684938700032000E+01,0.00000000000000000E+00
2.01530000000000000E+02,0.00000000000000000E+00,2.03983136857848000E+01,0.00000000000000000E+00
2.01540000000000000E+02,0.00000000000000000E+00,2.05274523631454000E+01,0.00000000000000000E+00
2.01550000000000000E+02,0.00000000000000000E+00,2.06559134465883000E+01,0.00000000000000000E+00
2.01560000000000000E+02,0.00000000000000000E+00,2.07837004649636000E+01,0.00000000000000000E+00
2.01570000000000000E+02,0.00000000000000000E+00,2.09108169312689000E+01,0.00000000000000000E+00
2.01580000000000000E+02,0.00000000000000000E+00,2.10372663424781000E+01,0.00000000000000000E+00
2.01590000000000000E+02,0.00000000000000000E+00,2.11630521793951000E+01,0.00000000000000000E+00
2.01600000000000000E+02,0.00000000000000000E+00,2.12881779065307000E+01,0.00000000000000000E+00
2.01610000000000000E+02,0.00000000000000000E+00,2.14126469719994000E+01,0.00000000000000000E+00
2.01620000000000000E+02,0.00000000000000000E+00,2.15364628074353000E+01,0.00000000000000000E+00
2.01630000000000000E+02,0.00000000000000000E+00,2.16596288279239000E+01,0.00000000000000000E+00
2.01640000000000000E+02,0.00000000000000000E+00,2.17821484319497000E+01,0.00000000000000000E+00
2.01650000000000000E+02,0.00000000000000000E+00,2.19040250013569000E+01,0.00000000000000000E+00
2.01660000000000000E+02,0.00000000000000000E+00,2.20252619013227000E+01,0.00000000000000000E+00
2.01670000000000000E+02,0.00000000000000000E+00,2.21458624803413000E+01,0.00000000000000000E+00
2.01680000000000000E+02,0.00000000000000000E+00,2.22658300702178000E+01,0.00000000000000000E+00
2.01690000000000000E+02,0.00000000000000000E+00,2.23851679860716000E+01,0.00000000000000000E+00
2.01700000000000000E+02,0.00000000000000000E+00,2.25038795263470000E+01,0.00000000000000000E+00
2.01710000000000000E+02,0.00000000000000000E+00,2.26219679728316000E+01,0.00000000000000000E+00
2.01720000000000000E+02,0.00000000000000000E+00,2.27394365906814000E+01,0.00000000000000000E+00
2.01730000000000000E+02,0.00000000000000000E+00,2.28562886284509000E+01,0.00000000000000000E+00
2.01740000000000000E+02,0.00000000000000000E+00,2.29725273181291000E+01,0.00000000000000000E+00
2.01750000000000000E+02,0.00000000000000000E+00,2.30881558751805000E+01,0.00000000000000000E+00
2.01760000000000000E+02,0.00000000000000000E+00,2.32031774985892000E+01,0.00000000000000000E+00
2.01770000000000000E+02,0.00000000000000000E+00,2.33175953709077000E+01,0.00000000000000000E+00
2.01780000000000000E+02,0.00000000000000000E+00,2.34314126583089000E+01,0.00000000000000000E+00
2.01790000000000000E+02,0.00000000000000000E+00,2.35446325106408000E+01,0.00000000000000000E+00
2.01800000000000000E+02,0.00000000000000000E+00,2.36572580614842000E+01,0.00000000000000000E+00
2.01810000000000000E+02,0.00000000000000000E+00,2.37692924282126000E+01,0.00000000000000000E+00
2.01820000000000000E+02,0.00000000000000000E+00,2.38807387120540000E+01,0.00000000000000000E+00
2.01830000000000000E+02,0.00000000000000000E+00,2.39915999981552000E+01,0.00000000000000000E+00
2.01840000000000000E+02,0.00000000000000000E+00,2.41018793556472000E+01,0.00000000000000000E+00
2.01850000000000000E+02,0.00000000000000000E+00,2.42115798377122000E+01,0.00000000000000000E+00
2.01860000000000000E+02,0.00000000000000000E+00,2.43207044816518000E+01,0.00000000000000000E+00
2.01870000000000000E+02,0.00000000000000000E+00,2.44292563089567000E+01,0.00000000000000000E+00
2.01880000000000000E+02,0.00000000000000000E+00,2.45372383253766000E+01,0.00000000000000000E+00
2.01890000000000000E+02,0.00000000000000000E+00,2.46446535209918000E+01,0.00000000000000000E+00
2.01900000000000000E+02,0.00000000000000000E+00,2.47515048702850000E+01,0.00000000000000000E+00
2.01910000000000000E+02,0.00000000000000000E+00,2.48577953322137000E+01,0.00000000000000000E+00
2.01920000000000000E+02,0.00000000000000000E+00,2.49635278502835000E+01,0.00000000000000000E+00
2.01930000000000000E+02,0.00000000000000000E+00,2.50687053526211000E+01,0.00000000000000000E+00
2.01940000000000000E+02,0.00000000000000000E+00,2.51733307520487000E+01,0.00000000000000000E+00
2.01950000000000000E+02,0.00000000000000000E+00,2.52774069461574000E+01,0.00000000000000000E+00
2.01960000000000000E+02,0.00000000000000000E+00,2.53809368173823000E+01,0.00000000000000000E+00
2.01970000000000000E+02,0.00000000000000000E+00,2.54839232330759000E+01,0.00000000000000000E+00
2.01980000000000000E+02,0.00000000000000000E+00,2.55863690455837000E+01,0.00000000000000000E+00
2.01990000000000000E+02,0.00000000000000000E+00,2.56882770923178000E+01,0.00000000000000000E+00
2.02000000000000000E+02,0.00000000000000000E+00,2.57896501958324000E+01,0.00000000000000000E+00
2.02010000000000000E+02,0.00000000000000000E+00,2.58904911638977000E+01,0.00000000000000000E+00
2.02020000000000000E+02,0.00000000000000000E+00,2.59908027895744000E+01,0.00000000000000000E+00
2.02030000000000000E+02,0.00000000000000000E+00,2.60905878512887000E+01,0.00000000000000000E+00
2.02040000000000000E+02,0.00000000000000000E+00,2.61898491129059000E+01,0.00000000000000000E+00
2.02050000000000000E+02,0.00000000000000000E+00,2.62885893238050000E+01,0.00000000000000000E+00
2.02060000000000000E+02,0.00000000000000000E+00,2.63868112189522000E+01,0.00000000000000000E+00
2.02070000000000000E+02,0.00000000000000000E+00,2.64845175189753000E+01,0.00000000000000000E+00
2.02080000000000000E+02,0.00000000000000000E+00,2.65817109302365000E+01,0.00000000000000000E+00
2.02090000000000000E+02,0.00000000000000000E+00,2.66783941449065000E+01,0.00000000000000000E+00
2.02100000000000000E+02,0.00000000000000000E+00,2.67745698410371000E+01,0.00000000000000000E+00
2.02110000000000000E+02,0.00000000000000000E+00,2.68702406826340000E+01,0.00000000000000000E+00
2.02120000000000000E+02,0.00000000000000000E+00,2.69654093197300000E+01,0.00000000000000000E+00
2.02130000000000000E+02,0.00000000000000000E+00,2.70600783884565000E+01,0.00000000000000000E+00
2.02140000000000000E+02,0.00000000000000000E+00,2.71542505111161000E+01,0.00000000000000000E+00
2.02150000000000000E+02,0.00000000000000000E+00,2.72479282962542000E+01,0.00000000000000000E+00
2.02160000000000000E+02,0.00000000000000000E+00,2.73411143387304000E+01,0.00000000000000000E+00
2.02170000000000000E+02,0.00000000000000000E+00,2.74338112197896000E+01,0.00000000000000000E+00
2.02180000000000000E+02,0.00000000000000000E+00,2.75260215071329000E+01,0.00000000000000000E+00
2.02190000000000000E+02,0.00000000000000000E+00,2.76177477549884000E+01,0.00000000000000000E+00
2.02200000000000000E+02,0.00000000000000000E+00,2.77089925041808000E+01,0.00000000000000000E+00
2.02210000000000000E+02,0.00000000000000000E+00,2.77997582822019000E+01,0.00000000000000000E+00
2.02220000000000000E+02,0.00000000000000000E+00,2.78900476032798000E+01,0.00000000000000000E+00
2.02230000000000000E+02,0.00000000000000000E+00,2.79798629684482000E+01,0.00000000000000000E+00
2.02240000000000000E+02,0.00000000000000000E+00,2.80692068656156000E+01,0.00000000000000000E+00
2.02250000000000000E+02,0.00000000000000000E+00,2.81580817696335000E+01,0.00000000000000000E+00
2.02260000000000000E+02,0.00000000000000000E+00,2.82464901423647000E+01,0.00000000000000000E+00
2.02270000000000000E+02,0.00000000000000000E+00,2.83344344327516000E+01,0.00000000000000000E+00
2.02280000000000000E+02,0.00000000000000000E+00,2.84219170768835000E+01,0.00000000000000000E+00
2.02290000000000000E+02,0.00000000000000000E+00,2.85089404980637000E+01,0.00000000000000000E+00
2.02300000000000000E+02,0.00000000000000000E+00,2.85955071068769000E+01,0.00000000000000000E+00
2.02310000000000000E+02,0.00000000000000000E+00,2.86816193012553000E+01,0.00000000000000000E+00
2.02320000000000000E+02,0.00000000000000000E+00,2.87672794665453000E+01,0.00000000000000000E+00
2.02330000000000000E+02,0.00000000000000000E+00,2.88524899755730000E+01,0.00000000000000000E+00
2.02340000000000000E+02,0.00000000000000000E+00,2.89372531887101000E+01,0.00000000000000000E+00
2.02350000000000000E+02,0.00000000000000000E+00,2.90215714539392000E+01,0.00000000000000000E+00
2.02360000000000000E+02,0.00000000000000000E+00,2.91054471069183000E+01,0.00000000000000000E+00
2.02370000000000000E+02,0.00000000000000000E+00,2.91888824710462000E+01,0.00000000000000000E+00
2.02380000000000000E+02,0.00000000000000000E+00,2.92718798575257000E+01,0.00000000000000000E+00
2.02390000000000000E+02,0.00000000000000000E+00,2.93544415654285000E+01,0.00000000000000000E+00
2.02400000000000000E+02,0.00000000000000000E+00,2.94365698817583000E+01,0.00000000000000000E+00
2.02410000000000000E+02,0.00000000000000000E+00,2.95182670815142000E+01,0.00000000000000000E+00
2.02420000000000000E+02,0.00000000000000000E+00,2.95995354277538000E+01,0.00000000000000000E+00
2.02430000000000000E+02,0.00000000000000000E+00,2.96803771716555000E+01,0.00000000000000000E+00
2.02440000000000000E+02,0.00000000000000000E+00,2.97607945525813000E+01,0.00000000000000000E+00
2.02450000000000000E+02,0.00000000000000000E+00,2.98407897981382000E+01,0.00000000000000000E+00
2.02460000000000000E+02,0.00000000000000000E+00,2.99203651242403000E+01,0.00000000000000000E+00
2.02470000000000000E+02,0.00000000000000000E+00,2.99995227351701000E+01,0.00000000000000000E+00
2.02480000000000000E+02,0.00000000000000000E+00,3.00782648236393000E+01,0.00000000000000000E+00
2.02490000000000000E+02,0.00000000000000000E+00,3.01565935708498000E+01,0.00000000000000000E+00
2.02500000000000000E+02,0.00000000000000000E+00,3.02345111465538000E+01,0.00000000000000000E+00
2.02510000000000000E+02,0.00000000000000000E+00,3.03120197091141000E+01,0.00000000000000000E+00
2.02520000000000000E+02,0.00000000000000000E+00,3.03891214055639000E+01,0.00000000000000000E+00
2.02530000000000000E+02,0.00000000000000000E+00,3.04658183716659000E+01,0.00000000000000000E+00
2.02540000000000000E+02,0.00000000000000000E+00,3.05421127319718000E+01,0.00000000000000000E+00
2.02550000000000000E+02,0.00000000000000000E+00,3.06180065998812000E+01,0.00000000000000000E+00
2.02560000000000000E+02,0.00000000000000000E+00,3.06935020776997000E+01,0.00000000000000000E+00
2.02570000000000000E+02,0.00000000000000000E+00,3.07686012566975000E+01,0.00000000000000000E+00
2.02580000000000000E+02,0.00000000000000000E+00,3.08433062171672000E+01,0.00000000000000000E+00
2.02590000000000000E+02,0.00000000000000000E+00,3.09176190284813000E+01,0.00000000000000000E+00
2.02600000000000000E+02,0.00000000000000000E+00,3.09915417491497000E+01,0.00000000000000000E+00
2.02610000000000000E+02,0.00000000000000000E+00,3.10650764268768000E+01,0.00000000000000000E+00
2.02620000000000000E+02,0.00000000000000000E+00,3.11382250986177000E+01,0.00000000000000000E+00
2.02630000000000000E+02,0.00000000000000000E+00,3.12109897906352000E+01,0.00000000000000000E+00
2.02640000000000000E+02,0.00000000000000000E+00,3.12833725185556000E+01,0.00000000000000000E+00
2.02650000000000000E+02,0.00000000000000000E+00,3.13553752874247000E+01,0.00000000000000000E+00
2.02660000000000000E+02,0.00000000000000000E+00,3.14270000917632000E+01,0.00000000000000000E+00
2.02670000000000000E+02,0.00000000000000000E+00,3.14982489156220000E+01,0.00000000000000000E+00
2.02680000000000000E+02,0.00000000000000000E+00,3.15691237326371000E+01,0.00000000000000000E+00
2.02690000000000000E+02,0.00000000000000000E+00,3.16396265060843000E+01,0.00000000000000000E+00
2.02700000000000000E+02,0.00000000000000000E+00,3.17097591889338000E+01,0.00000000000000000E+00
2.02710000000000000E+02,0.00000000000000000E+00,3.17795237239039000E+01,0.00000000000000000E+00
2.02720000000000000E+02,0.00000000000000000E+00,3.18489220435150000E+01,0.00000000000000000E+00
2.02730000000000000E+02,0.00000000000000000E+00,3.19179560701432000E+01,0.00000000000000000E+00
2.02740000000000000E+02,0.00000000000000000E+00,3.19866277160735000E+01,0.00000000000000000E+00
2.02750000000000000E+02,0.00000000000000000E+00,3.20549388835528000E+01,0.00000000000000000E+00
2.02760000000000000E+02,0.00000000000000000E+00,3.21228914648424000E+01,0.00000000000000000E+00
2.02770000000000000E+02,0.00000000000000000E+00,3.21904873422706000E+01,0.00000000000000000E+00
2.02780000000000000E+02,0.00000000000000000E+00,3.22577283882848000E+01,0.00000000000000000E+00
2.02790000000000000E+02,0.00000000000000000E+00,3.23246164655035000E+01,0.00000000000000000E+00
2.02800000000000000E+02,0.00000000000000000E+00,3.23911534267675000E+01,0.00000000000000000E+00
2.02810000000000000E+02,0.00000000000000000E+00,3.24573411151918000E+01,0.00000000000000000E+00
2.02820000000000000E+02,0.00000000000000000E+00,3.25231813642160000E+01,0.00000000000000000E+00
2.02830000000000000E+02,0.00000000000000000E+00,3.25886759976557000E+01,0.00000000000000000E+00
2.02840000000000000E+02,0.00000000000000000E+00,3.26538268297526000E+01,0.00000000000000000E+00
2.02850000000000000E+02,0.00000000000000000E+00,3.27186356652250000E+01,0.00000000000000000E+00
2.02860000000000000E+02,0.00000000000000000E+00,3.27831042993175000E+01,0.00000000000000000E+00
2.02870000000000000E+02,0.00000000000000000E+00,3.28472345178511000E+01,0.00000000000000000E+00
2.02880000000000000E+02,0.00000000000000000E+00,3.29110280972724000E+01,0.00000000000000000E+00
2.02890000000000000E+02,0.00000000000000000E+00,3.29744868047029000E+01,0.00000000000000000E+00
2.02900000000000000E+02,0.00000000000000000E+00,3.30376123979880000E+01,0.00000000000000000E+00
2.02910000000000000E+02,0.00000000000000000E+00,3.31004066257457000E+01,0.00000000000000000E+00
2.02920000000000000E+02,0.00000000000000000E+00,3.31628712274147000E+01,0.00000000000000000E+00
2.02930000000000000E+02,0.00000000000000000E+00,3.32250079333030000E+01,0.00000000000000000E+00
2.02940000000000000E+02,0.00000000000000000E+00,3.32868184646359000E+01,0.00000000000000000E+00
2.02950000000000000E+02,0.00000000000000000E+00,3.33483045336032000E+01,0.00000000000000000E+00
2.02960000000000000E+02,0.00000000000000000E+00,3.34094678434070000E+01,0.00000000000000000E+00
2.02970000000000000E+02,0.00000000000000000E+00,3.34703100883087000E+01,0.00000000000000000E+00
2.02980000000000000E+02,0.00000000000000000E+00,3.35308329536760000E+01,0.00000000000000000E+00
2.02990000000000000E+02,0.00000000000000000E+00,3.35910381160298000E+01,0.00000000000000000E+00
2.03000000000000000E+02,0.00000000000000000E+00,3.36509272430902000E+01,0.00000000000000000E+00
2.03010000000000000E+02,0.00000000000000000E+00,3.37105019938230000E+01,0.00000000000000000E+00
2.03020000000000000E+02,0.00000000000000000E+00,3.37697640184856000E+01,0.00000000000000000E+00
2.03030000000000000E+02,0.00000000000000000E+00,3.38287149586727000E+01,0.00000000000000000E+00
2.03040000000000000E+02,0.00000000000000000E+00,3.38873564473618000E+01,0.00000000000000000E+00
2.03050000000000000E+02,0.00000000000000000E+00,3.39456901089582000E+01,0.00000000000000000E+00
2.03060000000000000E+02,0.00000000000000000E+00,3.40037175593406000E+01,0.00000000000000000E+00
2.03070000000000000E+02,0.00000000000000000E+00,3.40614404059050000E+01,0.00000000000000000E+00
2.03080000000000000E+02,0.00000000000000000E+00,3.41188602476101000E+01,0.00000000000000000E+00
2.03090000000000000E+02,0.00000000000000000E+00,3.41759786750208000E+01,0.00000000000000000E+00
2.03100000000000000E+02,0.00000000000000000E+00,3.42327972703530000E+01,0.00000000000000000E+00
2.03110000000000000E+02,0.00000000000000000E+00,3.42893176075167000E+01,0.00000000000000000E+00
2.03120000000000000E+02,0.00000000000000000E+00,3.43455412521603000E+01,0.00000000000000000E+00
2.03130000000000000E+02,0.00000000000000000E+00,3.44014697617135000E+01,0.00000000000000000E+00
2.03140000000000000E+02,0.00000000000000000E+00,3.44571046854305000E+01,0.00000000000000000E+00
2.03150000000000000E+02,0.00000000000000000E+00,3.45124475644331000E+01,0.00000000000000000E+00
2.03160000000000000E+02,0.00000000000000000E+00,3.45674999317532000E+01,0.00000000000000000E+00
2.03170000000000000E+02,0.00000000000000000E+00,3.46222633123755000E+01,0.00000000000000000E+00
2.03180000000000000E+02,0.00000000000000000E+00,3.46767392232793000E+01,0.00000000000000000E+00
2.03190000000000000E+02,0.00000000000000000E+00,3.47309291734811000E+01,0.00000000000000000E+00
2.03200000000000000E+02,0.00000000000000000E+00,3.47848346640760000E+01,0.00000000000000000E+00
2.03210000000000000E+02,0.00000000000000000E+00,3.48384571882793000E+01,0.00000000000000000E+00
